,Rule,K,Enzyme,EC Numbers,EC_Number_firstdigit,reac_id,reac_name,reac_meta_name,reac_meta_value,reac_meta_name_list,Km,Kcat,Gibbs,SMILES
602,YFL017C,K00621,glucosamine-phosphate N-acetyltransferase ,2.3.1.4,2,ACGAM6PS,N acetylglucosamine 6 phosphate synthase,gam6p_c,-1,D-Glucosamine 6-phosphate,0.12413,,-262.3175,[NH3+][C@H]1C(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
603,YFL017C,K00621,glucosamine-phosphate N-acetyltransferase ,2.3.1.4,2,ACGAM6PS,N acetylglucosamine 6 phosphate synthase,acgam6p_c,1,N-Acetyl-D-glucosamine 6-phosphate,,,-282.58258,CC(=O)N[C@H]1C(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
604,YFL017C,K00621,glucosamine-phosphate N-acetyltransferase ,2.3.1.4,2,ACGAM6PS,N acetylglucosamine 6 phosphate synthase,accoa_c,-1,Acetyl-CoA,0.22878,,-506.8639,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
605,YFL030W,K00830,alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase ,2.6.1.44 2.6.1.45 2.6.1.51,2,AGTi,Alanine glyoxylate aminotransferase  irreversible ,pyr_c,1,pyruvate,,,-82.398705,CC(=O)C(=O)[O-]
606,YFL030W,K00830,alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase ,2.6.1.44 2.6.1.45 2.6.1.51,2,AGTi,Alanine glyoxylate aminotransferase  irreversible ,gly_c,1,Glycine,,,-37.2444,[NH3+]CC([O-])=O
607,YFL030W,K00830,alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase ,2.6.1.44 2.6.1.45 2.6.1.51,2,AGTi,Alanine glyoxylate aminotransferase  irreversible ,glx_c,-1,Glyoxylate,0.44,,-102.04095,[H]C(=O)C([O-])=O
608,YFL030W,K00830,alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase ,2.6.1.44 2.6.1.45 2.6.1.51,2,AGTi,Alanine glyoxylate aminotransferase  irreversible ,ala__L_c,-1,L-Alanine,2.21,,-16.772158,C[C@H]([NH3+])C([O-])=O
609,YFL045C,K17497,phosphomannomutase ,5.4.2.8,5,PMANM,Phosphomannomutase,man6p_c,1,D-Mannose 6-phosphate,,,-316.72592,OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@@H]1O
610,YFL045C,K17497,phosphomannomutase ,5.4.2.8,5,PMANM,Phosphomannomutase,man1p_c,-1,D-Mannose 1-phosphate,,,-319.04593,OC[C@H]1O[C@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
611,YFR019W,K00921,1-phosphatidylinositol-3-phosphate 5-kinase ,2.7.1.150,2,PI3P5K_SC,Phosphatidylinositol 3 phosphate 5 kinase  yeast specfic,ptd3ino_SC_c,-0.01,,,,NA,NA
612,YFR019W,K00921,1-phosphatidylinositol-3-phosphate 5-kinase ,2.7.1.150,2,PI3P5K_SC,Phosphatidylinositol 3 phosphate 5 kinase  yeast specfic,ptd135bp_SC_c,0.01,1 Phosphatidyl D myo inositol 3 5 bisphosphate  yeast specific C4140H7444O1900P300,,,NA,NA
613,YFR025C,K04486,histidinol-phosphatase (PHP family) ,3.1.3.15,3,HISTP,Histidinol-phosphatase,histd_c,1,L-Histidinol,,,108.72138,[NH3+][C@H](CO)Cc1c[nH]cn1
614,YFR025C,K04486,histidinol-phosphatase (PHP family) ,3.1.3.15,3,HISTP,Histidinol-phosphatase,hisp_c,-1,L-Histidinol phosphate,0.18,,-114.04975,[NH3+][C@H](COP([O-])([O-])=O)Cc1c[nH]cn1
615,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPRm,Nicotinate nucleotide diphosphorylase  carboxylating   mitochondrial,quln_m,-1,Quinolinate,,,-110.29488,C1(\N=C(C(/C([O-])=O)=C\C=1)\C([O-])=O)
616,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),quln_c,-1,Quinolinate,,,-110.29488,C1(\N=C(C(/C([O-])=O)=C\C=1)\C([O-])=O)
617,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPRm,Nicotinate nucleotide diphosphorylase  carboxylating   mitochondrial,prpp_m,-1,5-Phospho-alpha-D-ribose 1-diphosphate,,,-740.25256,O[C@H]1[C@@H](O)[C@@H](OP([O-])(=O)OP([O-])([O-])=O)O[C@@H]1COP([O-])([O-])=O
618,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),prpp_c,-1,5-Phospho-alpha-D-ribose 1-diphosphate,,,-740.25256,O[C@H]1[C@@H](O)[C@@H](OP([O-])(=O)OP([O-])([O-])=O)O[C@@H]1COP([O-])([O-])=O
619,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPRm,Nicotinate nucleotide diphosphorylase  carboxylating   mitochondrial,ppi_m,1,Diphosphate,,,-473.4674,OP([O-])(=O)OP([O-])([O-])=O
620,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPRm,Nicotinate nucleotide diphosphorylase  carboxylating   mitochondrial,nicrnt_m,1,Nicotite D-ribonucleotide,,,-268.44482,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])([O-])=O)[n+]1cccc(c1)C([O-])=O
621,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),nicrnt_c,1,Nicotite D-ribonucleotide,,,-268.44482,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])([O-])=O)[n+]1cccc(c1)C([O-])=O
622,YFR047C,K00767,nicotinate-nucleotide pyrophosphorylase (carboxylating) ,2.4.2.19,2,NNDPRm,Nicotinate nucleotide diphosphorylase  carboxylating   mitochondrial,co2_m,1,CO2 CO2,,,-92.26,O=C=O
623,YFR055W,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTL,Cystathionine b-lyase,pyr_c,1,pyruvate,,,-82.398705,CC(=O)C(=O)[O-]
624,YFR055W,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTL,Cystathionine b-lyase,nh4_c,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
625,YFR055W,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTL,Cystathionine b-lyase,hcys__L_c,1,L-Homocysteine,,,10.670094,[NH3+]C(CCS)C([O-])=O
626,YFR055W,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTL,Cystathionine b-lyase,cyst__L_c,-1,L-Cystathionine,0.096,0.91,-11.114318,[NH3+][C@@H](CCSC[C@H]([NH3+])C([O-])=O)C([O-])=O
627,YGL001C,K07748,sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) ,1.1.1.170,1,C3STDH2,C 3 sterol dehydrogenase  zymosterol ,zym_int2_c,1,NA,,,NA,NA
628,YGL001C,K07748,sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) ,1.1.1.170,1,C3STDH2,C 3 sterol dehydrogenase  zymosterol ,zym_int1_c,-1,NA,,,NA,NA
629,YGL001C,K07748,sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) ,1.1.1.170,1,C3STDH1,C 3 sterol dehydrogenase  4 methylzymosterol ,4mzym_int2_c,1,4 Methylzymosterol intermediate 2 C28H44O,,,NA,NA
630,YGL001C,K07748,sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) ,1.1.1.170,1,C3STDH1,C 3 sterol dehydrogenase  4 methylzymosterol ,4mzym_int1_c,-1,4 Methylzymosterol intermediate 1 C29H46O3,,,NA,NA
631,YGL009C,K01702,3-isopropylmalate dehydratase ,4.2.1.33,4,IPPMIb,2-isopropylmalate hydratase,3c3hmp_c,1,3-Carboxy-3-hydroxy-4-methylpentanoate,,,-99.71703,CC(C)[C@@](O)(CC([O-])=O)C([O-])=O
632,YGL009C,K01702,3-isopropylmalate dehydratase ,4.2.1.33,4,IPPMIa,3-isopropylmalate dehydratase,3c2hmp_c,-1,3-Carboxy-2-hydroxy-4-methylpentanoate,,,-98.297035,CC(C)[C@@H]([C@@H](O)C([O-])=O)C([O-])=O
633,YGL009C,K01702,3-isopropylmalate dehydratase ,4.2.1.33,4,IPPMIa,3-isopropylmalate dehydratase,2ippm_c,1,2-Isopropylmaleate,,,-62.099277,CC(C)C(=CC([O-])=O)C([O-])=O
634,YGL009C,K01702,3-isopropylmalate dehydratase ,4.2.1.33,4,IPPMIb,2-isopropylmalate hydratase,2ippm_c,-1,2-Isopropylmaleate,,,-62.099277,CC(C)C(=CC([O-])=O)C([O-])=O
635,YGL012W,K00223,Delta24(24(1))-sterol reductase ,1.3.1.71,1,C24STRer,C s24 sterol reductase  endoplamic reticular,ergtetrol_r,-1,Ergosta 5 7 22 24  28  tetraen 3beta ol C28H42O,0.0108,,504.82712,[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)C=CC(=C)C(C)C
636,YGL012W,K00223,Delta24(24(1))-sterol reductase ,1.3.1.71,1,C24STRer,C s24 sterol reductase  endoplamic reticular,ergst_r,1,Ergosterol C28H44O,,,509.04932,[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)C=C[C@H](C)C(C)C
637,YGL026C,K01694,tryptophan synthase ,4.2.1.20,4,TRPS1,Tryptophan synthase (indoleglycerol phosphate),trp__L_c,1,L-Tryptophan,,,95.843445,[NH3+][C@@H](Cc1c[nH]c2ccccc12)C([O-])=O
638,YGL026C,K01694,tryptophan synthase ,4.2.1.20,4,TRPS1,Tryptophan synthase (indoleglycerol phosphate),ser__L_c,-1,L-serine,5.3,,-50.2021,C(O)[C@H]([NH3+])C(=O)[O-]
639,YGL026C,K01694,tryptophan synthase ,4.2.1.20,4,TRPS1,Tryptophan synthase (indoleglycerol phosphate),g3p_c,1,Glyceraldehyde 3-phosphate,1.1,,-265.65268,[H]C(=O)[C@H](O)COP([O-])([O-])=O
640,YGL026C,K01694,tryptophan synthase ,4.2.1.20,4,TRPS1,Tryptophan synthase (indoleglycerol phosphate),3ig3p_c,-1,C'-(3-Indolyl)-glycerol 3-phosphate,0.2,,-167.4338,O[C@H](COP([O-])([O-])=O)[C@@H](O)c1c[nH]c2ccccc12
641,YGL037C,K01440,nicotinamidase ,3.5.1.19,3,NNAMrm,Nicotinamidase  reversible  mitochondrial,nh4_m,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
642,YGL037C,K01440,nicotinamidase ,3.5.1.19,3,NNAM,Nicotinamidase,nh4_c,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
643,YGL037C,K01440,nicotinamidase ,3.5.1.19,3,NNAMrm,Nicotinamidase  reversible  mitochondrial,ncam_m,-1,Nicotimide,0.0177,2.775,48.306725,NC(=O)c1cccnc1
644,YGL037C,K01440,nicotinamidase ,3.5.1.19,3,NNAM,Nicotinamidase,ncam_c,-1,Nicotimide,0.0177,2.775,48.306725,NC(=O)c1cccnc1
645,YGL037C,K01440,nicotinamidase ,3.5.1.19,3,NNAMrm,Nicotinamidase  reversible  mitochondrial,nac_m,1,Nicotinate,,,-14.987576,C1(\N=C/C(/C(=O)[O-])=C\C=1)
646,YGL037C,K01440,nicotinamidase ,3.5.1.19,3,NNAM,Nicotinamidase,nac_c,1,Nicotinate,,,-14.987576,C1(\N=C/C(/C(=O)[O-])=C\C=1)
647,YGL040C,K01698,porphobilinogen synthase ,4.2.1.24,4,PPBNGS,Porphobilinogen synthase,ppbng_c,1,Porphobilinogen,,,-2.747508,[NH3+]Cc1[nH]cc(CCC([O-])=O)c1CC([O-])=O
648,YGL040C,K01698,porphobilinogen synthase ,4.2.1.24,4,PPBNGS,Porphobilinogen synthase,5aop_c,-2,5-Amino-4-oxopentanoate,,,-20.44991,[NH3+]CC(=O)CCC([O-])=O
649,YGL055W,K00507,stearoyl-CoA desaturase (Delta-9 desaturase) ,1.14.19.1,1,DESAT18,Stearoyl CoA desaturase  n C180CoA   n C181CoA ,stcoa_c,-1,stearoyl-CoA,,,-152.26799,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
650,YGL055W,K00507,stearoyl-CoA desaturase (Delta-9 desaturase) ,1.14.19.1,1,DESAT16,Palmitoyl CoA desaturase  n C160CoA   n C161CoA ,pmtcoa_c,-1,Palmitoyl-CoA (n-C16:0CoA),,,-196.59253,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
651,YGL055W,K00507,stearoyl-CoA desaturase (Delta-9 desaturase) ,1.14.19.1,1,DESAT18,Stearoyl CoA desaturase  n C180CoA   n C181CoA ,odecoa_c,1,Octadecenoyl-CoA (n-C18:1CoA),,,NA,NA
652,YGL055W,K00507,stearoyl-CoA desaturase (Delta-9 desaturase) ,1.14.19.1,1,DESAT16,Palmitoyl CoA desaturase  n C160CoA   n C161CoA ,hdcoa_c,1,Hexadecenoyl-CoA (n-C16:1CoA),,,-194.50699,CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
653,YGL067W,K03426,NAD+ diphosphatase ,3.6.1.22,3,NADDPp,NAD diphosphatase  peroxisomal,nmn_x,1,NMN C11H14N2O8P,,,-204.5264,NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
654,YGL067W,K03426,NAD+ diphosphatase ,3.6.1.22,3,NADDPp,NAD diphosphatase  peroxisomal,amp_x,1,AMP C10H12N5O7P,,,-135.89479,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
655,YGL077C,K19564,choline transport protein ,,,CHLt2,Choline transport via proton symport,chol_e,-1,Choline C5H14NO,,,94.27362,C[N+](C)(C)CCO
656,YGL077C,K19564,choline transport protein ,,,CHLt2,Choline transport via proton symport,chol_c,1,Choline C5H14NO,,,94.27362,C[N+](C)(C)CCO
657,YGL148W,K01736,chorismate synthase ,4.2.3.5,4,CHORS,Chorismate synthase,chor_c,1,Chorismate,,,-95.44927,O[C@@H]1C=CC(=C[C@H]1OC(=C)C([O-])=O)C([O-])=O
658,YGL148W,K01736,chorismate synthase ,4.2.3.5,4,CHORS,Chorismate synthase,3psme_c,-1,5-O-(1-Carboxyvinyl)-3-phosphoshikimate,0.0097,,-351.82288,O[C@H]1[C@@H](CC(=C[C@H]1OP([O-])([O-])=O)C([O-])=O)OC(=C)C([O-])=O
659,YGL184C,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTLp,Cystathione b lyase  peroxisomal,pyr_x,1,pyruvate,,,-82.398705,CC(=O)C(=O)[O-]
660,YGL184C,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTLp,Cystathione b lyase  peroxisomal,nh4_x,1,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
661,YGL184C,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTLp,Cystathione b lyase  peroxisomal,hcys__L_x,1,L-Homocysteine,,,10.670094,[NH3+]C(CCS)C([O-])=O
662,YGL184C,K01760,cysteine-S-conjugate beta-lyase ,4.4.1.13,4,CYSTLp,Cystathione b lyase  peroxisomal,cyst__L_x,-1,L-Cystathionine,0.096,0.91,-11.114318,[NH3+][C@@H](CCSC[C@H]([NH3+])C([O-])=O)C([O-])=O
663,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO6p,Acyl CpA oxidase  tetradecanoyl CoA   peroxisomal,tdcoa_x,-1,myristoyl-CoA,,,-240.91699,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
664,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO6p,Acyl CpA oxidase  tetradecanoyl CoA   peroxisomal,td2coa_x,1,Trans-Tetradec-2-enoyl-CoA,,,-240.64922,CCCCCCCCCCC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
665,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO8p,Acyl CoA oxidase  octadecanoyl CoA   peroxisomal,stcoa_x,-1,stearoyl-CoA,,,-152.26799,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
666,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,pmtcoa_x,-1,Palmitoyl-CoA (n-C16:0CoA),,,-196.59253,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
667,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO8p,Acyl CoA oxidase  octadecanoyl CoA   peroxisomal,od2coa_x,1,Trans-Octadec-2-enoyl-CoA,,,-152.00021,CCCCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
668,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO4p,Acyl CoA oxidase  decanoyl CoA   peroxisomal,o2_x,-1,O2 O2,,,3.92,O=O
669,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO5p,Acyl CoA oxidase  dodecanoyl CoA   peroxisomal,o2_x,-1,O2 O2,,,3.92,O=O
670,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO6p,Acyl CpA oxidase  tetradecanoyl CoA   peroxisomal,o2_x,-1,O2 O2,,,3.92,O=O
671,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,o2_x,-1,O2 O2,,,3.92,O=O
672,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO8p,Acyl CoA oxidase  octadecanoyl CoA   peroxisomal,o2_x,-1,O2 O2,,,3.92,O=O
673,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO9p,Acyl CoA oxidase  hexacanoyl CoA   peroxisomal,o2_x,-1,O2 O2,,,3.92,O=O
674,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO9p,Acyl CoA oxidase  hexacanoyl CoA   peroxisomal,hxc2coa_x,1,Trans Hexacos 2 enoyl CoA C47H80N7O17P3S,,,25.297672,CCCCCCCCCCCCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
675,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO9p,Acyl CoA oxidase  hexacanoyl CoA   peroxisomal,hexccoa_x,-1,Hexacosanoyl CoA  n C260CoA  C47H82N7O17P3S,,,NA,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
676,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,hdd2coa_x,1,Trans-Hexadec-2-enoyl-CoA,,,-196.32475,CCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
677,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO4p,Acyl CoA oxidase  decanoyl CoA   peroxisomal,h2o2_x,1,Hydrogen peroxide,,,-11.457759,[H]OO[H]
678,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO5p,Acyl CoA oxidase  dodecanoyl CoA   peroxisomal,h2o2_x,1,Hydrogen peroxide,,,-11.457759,[H]OO[H]
679,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO6p,Acyl CpA oxidase  tetradecanoyl CoA   peroxisomal,h2o2_x,1,Hydrogen peroxide,,,-11.457759,[H]OO[H]
680,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,h2o2_x,1,Hydrogen peroxide,,,-11.457759,[H]OO[H]
681,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO8p,Acyl CoA oxidase  octadecanoyl CoA   peroxisomal,h2o2_x,1,Hydrogen peroxide,,,-11.457759,[H]OO[H]
682,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO9p,Acyl CoA oxidase  hexacanoyl CoA   peroxisomal,h2o2_x,1,Hydrogen peroxide,,,-11.457759,[H]OO[H]
683,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO5p,Acyl CoA oxidase  dodecanoyl CoA   peroxisomal,ddcacoa_x,-1,Dodecanoyl-CoA (n-C12:0CoA),,,-285.24146,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
684,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO5p,Acyl CoA oxidase  dodecanoyl CoA   peroxisomal,dd2coa_x,1,Trans-Dodec-2-enoyl-CoA,,,-284.9737,CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
685,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO4p,Acyl CoA oxidase  decanoyl CoA   peroxisomal,dcacoa_x,-1,Decanoyl-CoA (n-C10:0CoA),,,NA,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
686,YGL205W,K00232,acyl-CoA oxidase ,1.3.3.6,1,ACOAO4p,Acyl CoA oxidase  decanoyl CoA   peroxisomal,dc2coa_x,1,Trans-Dec-2-enoyl-CoA,,,-329.29816,CCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
687,YGL224C,K18551,pyrimidine and pyridine-specific 5'-nucleotidase ,3.1.3.-,3,NTD2,5'-nucleotidase (UMP),uri_c,1,uridine,,,-71.02655,C(O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O)
688,YGL224C,K18551,pyrimidine and pyridine-specific 5'-nucleotidase ,3.1.3.-,3,NTD4,5'-nucleotidase (CMP),cytd_c,1,Cytidine,,,-22.12543,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
689,YGL225W,K15356,GDP-mannose transporter ,,,GDPMANNtg,GDP mannose antiport,gmp_g,-1,GMP C10H12N5O8P,,,-229.97382,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
690,YGL225W,K15356,GDP-mannose transporter ,,,GDPMANNtg,GDP mannose antiport,gdpmann_g,1,GDP-D-mannose,,,-501.77148,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
691,YGL225W,K15356,GDP-mannose transporter ,,,GDPMANNtg,GDP mannose antiport,gdpmann_c,-1,GDP-D-mannose,,,-501.77148,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
692,YGL234W,K11788,phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase ,6.3.4.13 6.3.3.1,6,PRAGSr,Phosphoribosylglycinamide synthase,pram_c,-1,5-Phospho-beta-D-ribosylamine,,,-246.19975,[NH3+][C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
693,YGL234W,K11788,phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase ,6.3.4.13 6.3.3.1,6,PRAGSr,Phosphoribosylglycinamide synthase,gly_c,-1,Glycine,,,-37.2444,[NH3+]CC([O-])=O
694,YGL234W,K11788,phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase ,6.3.4.13 6.3.3.1,6,PRAGSr,Phosphoribosylglycinamide synthase,gar_c,1,N1-(5-Phospho-D-ribosyl)glycimide,,,-245.9664,[NH3+]CC(=O)NC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
