Unnamed: 0,Rule,K,Enzyme,EC Numbers,EC_Number_firstdigit,reac_id,reac_name,reac_meta_name,reac_meta_value,reac_meta_name_list,Km,Kcat,Gibbs,SMILES
758,YEL058W,K01836,phosphoacetylglucosamine mutase ,5.4.2.3,5,PGAMT,Phosphoglucosamine mutase,gam1p_c,-1,D-Glucosamine 1-phosphate,,,-262.3175,[NH3+][C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP([O-])([O-])=O
759,YEL058W,K01836,phosphoacetylglucosamine mutase ,5.4.2.3,5,PGAMT,Phosphoglucosamine mutase,gam6p_c,1,D-Glucosamine 6-phosphate,,,-262.3175,[NH3+][C@H]1C(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
763,YER003C,K01809,mannose-6-phosphate isomerase ,5.3.1.8,5,MAN6PI,Mannose-6-phosphate isomerase,f6p_c,1,D-Fructose 6-phosphate,,,-317.66592,OC[C@@]1(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
764,YER003C,K01809,mannose-6-phosphate isomerase ,5.3.1.8,5,MAN6PI,Mannose-6-phosphate isomerase,man6p_c,-1,D-Mannose 6-phosphate,0.121,20,-316.72592,OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@@H]1O
793,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL161p,Fatty acid  CoA ligase  hexadecenoate   peroxisomal,coa_x,-1,Coenzyme A,0.0183,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
794,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL161p,Fatty acid  CoA ligase  hexadecenoate   peroxisomal,hdcea_x,-1,Hexadecenoate (n-C16:1),,,254.2904,CCCCCC/C=C\CCCCCCCC(=O)[O-]
795,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL161p,Fatty acid  CoA ligase  hexadecenoate   peroxisomal,hdcoa_x,1,Hexadecenoyl-CoA (n-C16:1CoA),,,-194.50699,CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
799,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL80p,Fatty acid  CoA ligase  octanoate   peroxisomal,coa_x,-1,Coenzyme A,0.0183,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
800,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL80p,Fatty acid  CoA ligase  octanoate   peroxisomal,occoa_x,1,Octanoyl-CoA (n-C8:0CoA),,,-373.89047,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
801,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL80p,Fatty acid  CoA ligase  octanoate   peroxisomal,octa_x,-1,Octanoate (n-C8:0),,,76.72475,CCCCCCCC([O-])=O
805,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL100p,Fatty acid  CoA ligase  decanoate   peroxisomal,coa_x,-1,Coenzyme A,0.0183,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
806,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL100p,Fatty acid  CoA ligase  decanoate   peroxisomal,dca_x,-1,Decanoate (n-C10:0),,,121.04923,CCCCCCCCCC(=O)[O-]
807,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL100p,Fatty acid  CoA ligase  decanoate   peroxisomal,dcacoa_x,1,Decanoyl-CoA (n-C10:0CoA),,,NA,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
811,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL120p,Fatty acid  CoA ligase  dodecanoate   peroxisomal,coa_x,-1,Coenzyme A,0.0183,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
812,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL120p,Fatty acid  CoA ligase  dodecanoate   peroxisomal,ddca_x,-1,Dodecanoate (n-C12:0),,,165.37372,CCCCCCCCCCCC([O-])=O
813,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL120p,Fatty acid  CoA ligase  dodecanoate   peroxisomal,ddcacoa_x,1,Dodecanoyl-CoA (n-C12:0CoA),,,-285.24146,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
817,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL140p,Fatty acid  CoA ligase  tetradecanoate   peroxisomal,coa_x,-1,Coenzyme A,0.0183,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
819,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL140p,Fatty acid  CoA ligase  tetradecanoate   peroxisomal,tdcoa_x,1,myristoyl-CoA,,,-240.91699,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
820,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL140p,Fatty acid  CoA ligase  tetradecanoate   peroxisomal,ttdca_x,-1,etradecanoate (n-C14:0),,,209.69821,CCCCCCCCCCCCCC([O-])=O
823,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL141p,Fatty acid  CoA ligase  tetradecenoate   peroxisomal,coa_x,-1,Coenzyme A,0.0183,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
825,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL141p,Fatty acid  CoA ligase  tetradecenoate   peroxisomal,tdecoa_x,1,"a tetradecenoyl-CoA (n-C14:1CoA)	",,,-239.09924,CCCCCC/C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
826,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL141p,Fatty acid  CoA ligase  tetradecenoate   peroxisomal,ttdcea_x,-1,Tetradecenoate (n-C14:1),,,210.85597,C=CCCCCCCCCCCCC([O-])=O
829,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL160p,Fatty acid  CoA ligase  hexadecanoate   peroxisomal,coa_x,-1,Coenzyme A,0.0183,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
830,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL160p,Fatty acid  CoA ligase  hexadecanoate   peroxisomal,hdca_x,-1,Hexadecanoate (n-C16:0),,,256.09268,CCCCCCCCCCCCCCCC([O-])=O
831,YER015W,K01897,long-chain acyl-CoA synthetase ,6.2.1.3,6,FACOAL160p,Fatty acid  CoA ligase  hexadecanoate   peroxisomal,pmtcoa_x,1,Palmitoyl-CoA (n-C16:0CoA),,,-196.59253,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
833,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC124PLC_SC,Inositol phosphorylceramide  ceramide 1  24C  phospholipase C,cer1_24_c,1,Ceramide 1  Sphinganinen C240  C42H85NO3,,,820.64526,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
836,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC124PLC_SC,Inositol phosphorylceramide  ceramide 1  24C  phospholipase C,ipc124_SC_c,-0.01,Inositol phosphorylceramide  ceramide 1  24C   yeast specific C4800H9500N100O1100P100,,,NA,NA
837,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC124PLC_SC,Inositol phosphorylceramide  ceramide 1  24C  phospholipase C,mi1p__D_c,1,1D-myo-Inositol 1-phosphate,,,-320.7259,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O
838,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC126PLC_SC,Inositol phosphorylceramide  ceramide 1  26C  phospholipase C,cer1_26_c,1,Ceramide 1  Sphinganinen C260  C44H89NO3,,,864.96967,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
841,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC126PLC_SC,Inositol phosphorylceramide  ceramide 1  26C  phospholipase C,ipc126_SC_c,-0.01,Inositol phosphorylceramide  ceramide 1  26C   yeast specific C5000H9900N100O1100P100,,,NA,NA
842,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC126PLC_SC,Inositol phosphorylceramide  ceramide 1  26C  phospholipase C,mi1p__D_c,1,1D-myo-Inositol 1-phosphate,,,-320.7259,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O
843,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC224PLC_SC,Inositol phosphorylceramide  ceramide 2  24C  phospholipase C,cer2_24_c,1,Ceramide 2  Phytosphingosinen C240  C42H85NO4,,,782.6053,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
846,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC224PLC_SC,Inositol phosphorylceramide  ceramide 2  24C  phospholipase C,ipc224_SC_c,-0.01,Inositol phosphorylceramide  ceramide 2  24C   yeast specific C4800H9500N100O1200P100,,,NA,NA
847,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC224PLC_SC,Inositol phosphorylceramide  ceramide 2  24C  phospholipase C,mi1p__D_c,1,1D-myo-Inositol 1-phosphate,,,-320.7259,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O
848,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC226PLC_SC,Inositol phosphorylceramide  ceramide 2  26C  phospholipase C,cer2_26_c,1,Ceramide 2  Phytosphingosinen C260  C44H89NO4,,,826.9297,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
851,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC226PLC_SC,Inositol phosphorylceramide  ceramide 2  26C  phospholipase C,ipc226_SC_c,-0.01,Inositol phosphorylceramide  ceramide 2  26C   yeast specific C5000H9900N100O1200P100,,,NA,NA
852,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC226PLC_SC,Inositol phosphorylceramide  ceramide 2  26C  phospholipase C,mi1p__D_c,1,1D-myo-Inositol 1-phosphate,,,-320.7259,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O
853,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC324PLC_SC,Inositol phosphorylceramide  ceramide 3  24C  phospholipase C,cer3_24_c,1,Ceramide 3  Phytosphingosinen C240OH  C42H85NO5,,,NA,NA
856,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC324PLC_SC,Inositol phosphorylceramide  ceramide 3  24C  phospholipase C,ipc324_SC_c,-0.01,Inositol phosphorylceramide  ceramide 3  24C   yeast specific C4800H9500N100O1300P100,,,NA,NA
857,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC324PLC_SC,Inositol phosphorylceramide  ceramide 3  24C  phospholipase C,mi1p__D_c,1,1D-myo-Inositol 1-phosphate,,,-320.7259,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O
858,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC326PLC_SC,Inositol phosphorylceramide  ceramide 3  26C  phospholipase C,cer3_26_c,1,Ceramide 3  Phytosphingosinen C260OH  C44H89NO5,,,NA,NA
861,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC326PLC_SC,Inositol phosphorylceramide  ceramide 3  26C  phospholipase C,ipc326_SC_c,-0.01,Inositol phosphorylceramide  ceramide 3  26C   yeast specific C5000H9900N100O1300P100,,,NA,NA
862,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,IPC326PLC_SC,Inositol phosphorylceramide  ceramide 3  26C  phospholipase C,mi1p__D_c,1,1D-myo-Inositol 1-phosphate,,,-320.7259,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O
863,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC326PLC_SC,Mannose inositol phosphorylceramide  ceramide 3  26C  phospholipase C,cer3_26_c,1,Ceramide 3  Phytosphingosinen C260OH  C44H89NO5,,,NA,NA
866,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC326PLC_SC,Mannose inositol phosphorylceramide  ceramide 3  26C  phospholipase C,manmi1p__D_c,1,Mannose 1D myo Inositol 1 phosphate C12H21O14P1,,,-376.4947,OC[C@H]1OC(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
867,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC326PLC_SC,Mannose inositol phosphorylceramide  ceramide 3  26C  phospholipase C,mipc326_SC_c,-0.01,Mannose inositol phosphorylceramide  ceramide 3  26C  C5600H10900N100O1800P100,,,NA,NA
868,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C124PLC_SC,Mannose  inositol P 2 ceramide  ceramide 1  24C  phospholipase C,cer1_24_c,1,Ceramide 1  Sphinganinen C240  C42H85NO3,,,820.64526,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
871,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C124PLC_SC,Mannose  inositol P 2 ceramide  ceramide 1  24C  phospholipase C,man2mi1p__D_c,1,Mannose  inositol P 2 C18H31O22P2,,,NA,NA
872,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C124PLC_SC,Mannose  inositol P 2 ceramide  ceramide 1  24C  phospholipase C,mip2c124_SC_c,-0.01,Mannose  inositol P 2 ceramide  ceramide 1  24C   yeast specific C6000H11500N100O2400P200,,,NA,NA
873,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C126PLC_SC,Mannose  inositol P 2 ceramide  ceramide 1  26C  phospholipase C,cer1_26_c,1,Ceramide 1  Sphinganinen C260  C44H89NO3,,,864.96967,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
876,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C126PLC_SC,Mannose  inositol P 2 ceramide  ceramide 1  26C  phospholipase C,man2mi1p__D_c,1,Mannose  inositol P 2 C18H31O22P2,,,NA,NA
877,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C126PLC_SC,Mannose  inositol P 2 ceramide  ceramide 1  26C  phospholipase C,mip2c126_SC_c,-0.01,Mannose  inositol P 2 ceramide  ceramide 1  26C   yeast specific C6200H11900N100O2400P200,,,NA,NA
878,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C224PLC_SC,Mannose  inositol P 2 ceramide  ceramide 2  24C  phospholipase C,cer2_24_c,1,Ceramide 2  Phytosphingosinen C240  C42H85NO4,,,782.6053,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
881,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C224PLC_SC,Mannose  inositol P 2 ceramide  ceramide 2  24C  phospholipase C,man2mi1p__D_c,1,Mannose  inositol P 2 C18H31O22P2,,,NA,NA
882,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C224PLC_SC,Mannose  inositol P 2 ceramide  ceramide 2  24C  phospholipase C,mip2c224_SC_c,-0.01,Mannose  inositol P 2 ceramide  ceramide 2  24C   yeast specific C6000H11500N100O2500P200,,,NA,NA
883,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C226PLC_SC,Mannose  inositol P 2 ceramide  ceramide 2  26C  phospholipase C,cer2_26_c,1,Ceramide 2  Phytosphingosinen C260  C44H89NO4,,,826.9297,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
886,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C226PLC_SC,Mannose  inositol P 2 ceramide  ceramide 2  26C  phospholipase C,man2mi1p__D_c,1,Mannose  inositol P 2 C18H31O22P2,,,NA,NA
887,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C226PLC_SC,Mannose  inositol P 2 ceramide  ceramide 2  26C  phospholipase C,mip2c226_SC_c,-0.01,Mannose  inositol P 2 ceramide  ceramide 2  26C   yeast specific C6200H11900N100O2500P200,,,NA,NA
888,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C324PLC_SC,Mannose  inositol P 2 ceramide  ceramide 3  24C  phospholipase C,cer3_24_c,1,Ceramide 3  Phytosphingosinen C240OH  C42H85NO5,,,NA,NA
891,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C324PLC_SC,Mannose  inositol P 2 ceramide  ceramide 3  24C  phospholipase C,man2mi1p__D_c,1,Mannose  inositol P 2 C18H31O22P2,,,NA,NA
892,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C324PLC_SC,Mannose  inositol P 2 ceramide  ceramide 3  24C  phospholipase C,mip2c324_SC_c,-0.01,Mannose  inositol P 2 ceramide  ceramide 3  24C   yeast specific C6000H11500N100O2600P200,,,NA,NA
893,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C326PLC_SC,Mannose  inositol P 2 ceramide  ceramide 3  26C  phospholipase C,cer3_26_c,1,Ceramide 3  Phytosphingosinen C260OH  C44H89NO5,,,NA,NA
896,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C326PLC_SC,Mannose  inositol P 2 ceramide  ceramide 3  26C  phospholipase C,man2mi1p__D_c,1,Mannose  inositol P 2 C18H31O22P2,,,NA,NA
897,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIP2C326PLC_SC,Mannose  inositol P 2 ceramide  ceramide 3  26C  phospholipase C,mip2c326_SC_c,-0.01,Mannose  inositol P 2 ceramide  ceramide 3  26C   yeast specific C6200H11900N100O2600P200,,,NA,NA
898,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC124PLC_SC,Mannose inositol phosphorylceramide  ceramide 1  24C  phospholipase C,cer1_24_c,1,Ceramide 1  Sphinganinen C240  C42H85NO3,,,820.64526,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
901,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC124PLC_SC,Mannose inositol phosphorylceramide  ceramide 1  24C  phospholipase C,manmi1p__D_c,1,Mannose 1D myo Inositol 1 phosphate C12H21O14P1,,,-376.4947,OC[C@H]1OC(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
902,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC124PLC_SC,Mannose inositol phosphorylceramide  ceramide 1  24C  phospholipase C,mipc124_SC_c,-0.01,Mannose inositol phosphorylceramide  ceramide 1  24C   yeast specific C5400H10500N100O1600P100,,,NA,NA
903,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC126PLC_SC,Mannose inositol phosphorylceramide  ceramide 1  26C  phospholipase C,cer1_26_c,1,Ceramide 1  Sphinganinen C260  C44H89NO3,,,864.96967,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC
906,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC126PLC_SC,Mannose inositol phosphorylceramide  ceramide 1  26C  phospholipase C,manmi1p__D_c,1,Mannose 1D myo Inositol 1 phosphate C12H21O14P1,,,-376.4947,OC[C@H]1OC(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
907,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC126PLC_SC,Mannose inositol phosphorylceramide  ceramide 1  26C  phospholipase C,mipc126_SC_c,-0.01,Mannose inositol phosphorylceramide  ceramide 1  26C   yeast specific C5600H10900N100O1600P100,,,NA,NA
908,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC224PLC_SC,Mannose inositol phosphorylceramide  ceramide 2  24C  phospholipase C,cer2_24_c,1,Ceramide 2  Phytosphingosinen C240  C42H85NO4,,,782.6053,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
911,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC224PLC_SC,Mannose inositol phosphorylceramide  ceramide 2  24C  phospholipase C,manmi1p__D_c,1,Mannose 1D myo Inositol 1 phosphate C12H21O14P1,,,-376.4947,OC[C@H]1OC(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
912,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC224PLC_SC,Mannose inositol phosphorylceramide  ceramide 2  24C  phospholipase C,mipc224_SC_c,-0.01,Mannose inositol phosphorylceramide  ceramide 2  24C   yeast specific C5400H10500N100O1700P100,,,NA,NA
913,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC226PLC_SC,Mannose inositol phosphorylceramide  ceramide 2  26C  phospholipase C,cer2_26_c,1,Ceramide 2  Phytosphingosinen C260  C44H89NO4,,,826.9297,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O
916,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC226PLC_SC,Mannose inositol phosphorylceramide  ceramide 2  26C  phospholipase C,manmi1p__D_c,1,Mannose 1D myo Inositol 1 phosphate C12H21O14P1,,,-376.4947,OC[C@H]1OC(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
917,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC226PLC_SC,Mannose inositol phosphorylceramide  ceramide 2  26C  phospholipase C,mipc226_SC_c,-0.01,Mannose inositol phosphorylceramide  ceramide 2  26C   yeast specific C5600H10900N100O1700P100,,,NA,NA
918,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC324PLC_SC,Mannose inositol phosphorylceramide  ceramide 3  24C  phospholipase C,cer3_24_c,1,Ceramide 3  Phytosphingosinen C240OH  C42H85NO5,,,NA,NA
921,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC324PLC_SC,Mannose inositol phosphorylceramide  ceramide 3  24C  phospholipase C,manmi1p__D_c,1,Mannose 1D myo Inositol 1 phosphate C12H21O14P1,,,-376.4947,OC[C@H]1OC(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
922,YER019W,K12351,sphingomyelin phosphodiesterase 2 ,3.1.4.12,3,MIPC324PLC_SC,Mannose inositol phosphorylceramide  ceramide 3  24C  phospholipase C,mipc324_SC_c,-0.01,Mannose inositol phosphorylceramide  ceramide 3  24C   yeast specific C5400H10500N100O1800P100,,,NA,NA
923,YER023W,K00286,pyrroline-5-carboxylate reductase ,1.5.1.2,1,HPROa,L hydroxyproline reductase  NAD ,1p3h5c_c,-1,L 1 Pyrroline 3 hydroxy 5 carboxylate C5H6NO3,,,-37.795338,O[C@@H]1C[C@H](N=C1)C([O-])=O
